depth,d18O,age
1504.25,-52.88,111.48
1504.8,-52.89,111.5328
1505.35,-52.11,111.58595
1505.9,-53.32,111.6393
1506.45,-52.83,111.69355
1507.0,-53.07,111.748
1507.55,-52.55,111.80135
1508.1,-52.21,111.8547
1508.65,-53.04,111.90805
1509.2,-53.22,111.962
1509.75,-53.05,112.017
1510.3,-52.68,112.0711
1510.85,-52.41,112.12444999999998
1511.4,-51.71,112.17580000000001
1511.95,-51.99,112.2264
1512.5,-52.66,112.2775
1513.05,-52.99,112.32879999999999
1513.6,-52.15,112.38159999999999
1514.15,-52.47,112.4338
1514.7,-51.48,112.48440000000001
1515.25,-52.25,112.53475
1515.8,-52.2,112.58479999999999
1516.35,-52.07,112.63519999999998
1516.9,-51.51,112.6858
1517.45,-52.69,112.73685
1518.0,-52.16,112.788
1518.55,-52.69,112.84025
1519.1,-52.21,112.89229999999999
1519.65,-52.28,112.94345000000001
1520.2,-51.73,112.9946
1520.75,-52.5,113.04575
1521.3,-52.69,113.0972
1521.85,-51.73,113.14889999999998
1522.4,-51.44,113.19940000000001
1522.95,-52.43,113.24945000000001
1523.5,-51.8,113.30000000000001
1524.05,-51.67,113.35035
1524.6,-52.44,113.3982
1525.15,-51.82,113.44560000000001
1525.7,-51.71,113.4918
1526.25,-53.07,113.539
1526.8,-51.9,113.5874
1527.35,-51.11,113.6351
1527.9,-51.53,113.68240000000002
1528.45,-51.62,113.7288
1529.0,-51.37,113.775
1529.55,-51.41,113.8201
1530.1,-51.76,113.86529999999999
1530.65,-51.88,113.91095
1531.2,-51.38,113.9566
1531.75,-51.01,114.00225
1532.3,-51.43,114.0479
1532.85,-51.97,114.09355
1533.4,-51.07,114.14
1533.95,-51.3,114.18675
1534.5,-50.96,114.23349999999999
1535.05,-51.41,114.2803
1535.6,-52.16,114.32759999999999
1536.15,-50.83,114.374
1536.7,-51.27,114.41799999999999
1537.25,-51.17,114.4615
1537.8,-51.17,114.50439999999999
1538.35,-50.79,114.54799999999999
1538.9,-50.34,114.592
1539.45,-51.12,114.63645
1540.0,-51.2,114.681
1540.55,-50.62,114.7261
1541.1,-50.88,114.77109999999999
1541.65,-50.89,114.81565
1542.2,-50.59,114.861
1542.75,-50.89,114.90775
1543.3,-51.1,114.9545
1543.85,-50.35,115.00124999999998
1544.4,-50.93,115.048
1544.95,-50.34,115.09475
1545.5,-51.13,115.1405
1546.05,-51.11,115.18594999999999
1546.6,-49.6,115.22939999999998
1547.15,-50.21,115.27285
1547.7,-49.82,115.3163
1548.25,-50.78,115.361
1548.8,-51.35,115.4072
1549.35,-50.56,115.4541
1549.9,-50.78,115.50140000000002
1550.45,-51.09,115.54870000000001
1551.0,-50.67,115.596
1551.55,-50.25,115.63945
1552.1,-50.37,115.6823
1552.65,-51.08,115.72245000000001
1553.2,-50.64,115.76280000000001
1553.75,-50.89,115.8035
1554.3,-51.01,115.84479999999999
1554.85,-50.7,115.88659999999999
1555.4,-50.38,115.92960000000001
1555.95,-50.72,115.97305
1556.5,-50.41,116.018
1557.05,-50.43,116.06304999999999
1557.6,-49.77,116.10759999999999
1558.15,-50.58,116.15215
1558.7,-49.69,116.1967
1559.25,-50.46,116.24125000000001
1559.8,-50.16,116.28580000000001
1560.35,-50.53,116.3307
1560.9,-50.68,116.37580000000001
1561.45,-50.26,116.4218
1562.0,-50.43,116.468
1562.55,-50.48,116.5131
1563.1,-50.27,116.55839999999999
1563.65,-51.05,116.6046
1564.2,-50.88,116.6506
1564.75,-49.93,116.69624999999999
1565.3,-50.28,116.7407
1565.85,-49.84,116.78415
1566.4,-50.81,116.82800000000002
1566.95,-50.25,116.87200000000001
1567.5,-50.2,116.91499999999999
1568.05,-49.27,116.9579
1568.6,-50.34,117.00079999999998
1569.15,-50.43,117.04415
1569.7,-50.18,117.0887
1570.25,-50.53,117.13374999999999
1570.8,-50.69,117.1794
1571.35,-50.12,117.22505
1571.9,-49.92,117.2707
1572.45,-50.35,117.31455
1573.0,-49.48,117.358
1573.55,-50.56,117.40035
1574.1,-49.49,117.4427
1574.65,-49.74,117.48505
1575.2,-49.9,117.5278
1575.75,-49.65,117.57124999999999
1576.3,-50.09,117.6147
1576.85,-50.13,117.65814999999999
1577.4,-49.84,117.70200000000001
1577.95,-50,117.74600000000001
1578.5,-50.43,117.79050000000001
1579.05,-50.14,117.83505
1579.6,-49.94,117.8796
1580.15,-50.22,117.92385000000002
1580.7,-50.14,117.96730000000001
1581.25,-49.7,118.01050000000001
1581.8,-49.96,118.0534
1582.35,-49.81,118.09665
1582.9,-49.89,118.1401
1583.45,-49.75,118.18355
1584.0,-49.59,118.227
1584.55,-49.16,118.2699
1585.1,-50.23,118.3128
1585.65,-50.27,118.35570000000001
1586.2,-49.07,118.3986
1586.75,-49.9,118.44149999999999
1587.3,-49.97,118.4847
1587.85,-49.97,118.52815
1588.4,-49.95,118.5708
1588.95,-49.8,118.61315
1589.5,-49.92,118.656
1590.05,-49.35,118.69885
1590.6,-49.5,118.74119999999999
1591.15,-48.79,118.78355
1591.7,-49.7,118.8259
1592.25,-50.42,118.86825
1592.8,-49.41,118.9106
1593.35,-49.31,118.95259999999999
1593.9,-49.71,118.9944
1594.45,-49.84,119.03665
1595.0,-49.59,119.079
1595.55,-49.33,119.12079999999999
1596.1,-49.97,119.1626
1596.65,-50.72,119.2044
1597.2,-50,119.2462
1597.75,-49.86,119.288
1598.3,-50.22,119.3301
1598.85,-49.87,119.37245
1599.4,-50.05,119.414
1599.95,-49.76,119.45525
1600.5,-49.52,119.497
1601.05,-49.29,119.53875
1601.6,-49.76,119.58
1602.15,-49.19,119.62110000000001
1602.7,-49.54,119.6618
1603.25,-50.26,119.703
1603.8,-49.91,119.7448
1604.35,-49.61,119.78729999999999
1604.9,-50.03,119.8302
1605.45,-49.91,119.87355
1606.0,-49.48,119.917
1606.55,-49.47,119.96045
1607.1,-49.63,120.0037
1607.65,-49.99,120.04605
1608.2,-49.33,120.0886
1608.75,-49.36,120.13149999999999
1609.3,-49.56,120.1753
1609.85,-50.33,120.21985
1610.4,-49.25,120.26360000000001
1610.95,-49.59,120.30705
1611.5,-49.48,120.3495
1612.05,-49.76,120.39175
1612.6,-49.24,120.43299999999999
1613.15,-50.76,120.47395
1613.7,-49.23,120.5141
1614.25,-49.33,120.55525
1614.8,-49.89,120.5976
1615.35,-50.26,120.64134999999999
1615.9,-49.18,120.6859
1616.45,-50.26,120.73
1617.0,-49.5,120.774
1617.55,-49.77,120.81525
1618.1,-48.84,120.8567
1618.65,-49.89,120.89905
1619.2,-50.08,120.94160000000001
1619.75,-49.26,120.9845
1620.3,-48.97,121.0274
1620.85,-49.09,121.07029999999999
1621.4,-49.36,121.1132
1621.95,-49.8,121.1561
1622.5,-48.68,121.1995
1623.05,-49.11,121.2429
1623.6,-49.57,121.2858
1624.15,-48.97,121.32885
1624.7,-49.89,121.3723
1625.25,-50.45,121.41525
1625.8,-48.94,121.4576
1626.35,-49.22,121.49855
1626.9,-49.36,121.5387
1627.45,-48.19,121.57705
1628.0,-49.11,121.615
1628.55,-48.57,121.65129999999999
1629.1,-48.12,121.6878
1629.65,-49.64,121.7252
1630.2,-48.89,121.7638
1630.75,-49.19,121.80449999999999
1631.3,-48.6,121.8467
1631.85,-49.99,121.89014999999999
1632.4,-49.96,121.93480000000001
1632.95,-50.18,121.9799
1633.5,-49.57,122.026
1634.05,-49.52,122.0722
1634.6,-50.41,122.1184
1635.15,-50.28,122.16415
1635.7,-49.5,122.20870000000001
1636.25,-49.66,122.25275
1636.8,-49.16,122.2962
1637.35,-49.87,122.34034999999999
1637.9,-49.15,122.3849
1638.45,-50.16,122.4299
1639.0,-50.22,122.475
1639.55,-49.51,122.5212
1640.1,-50.4,122.5671
1640.65,-49.81,122.61165000000001
1641.2,-49.32,122.6558
1641.75,-49.52,122.69924999999999
1642.3,-49.73,122.74329999999999
1642.85,-50.13,122.78784999999999
1643.4,-49.45,122.8324
1643.95,-49.49,122.87695000000001
1644.5,-49.25,122.9205
1645.05,-49.55,122.96404999999999
1645.6,-49.88,123.00859999999999
1646.15,-49.76,123.053
1646.7,-49.9,123.097
1647.25,-49.93,123.14099999999999
1647.8,-49.93,123.18499999999999
1648.35,-49.62,123.2297
1648.9,-50.57,123.27480000000001
1649.45,-50.72,123.32260000000001
1650.0,-49.35,123.371
1650.55,-49.72,123.41829999999999
1651.1,-50.03,123.46529999999998
1651.65,-50.12,123.51095000000001
1652.2,-49.38,123.55600000000001
1652.75,-50.18,123.60000000000001
1653.3,-49.22,123.6449
1653.85,-50.13,123.69055
1654.4,-50.17,123.73540000000001
1654.95,-49.37,123.77995000000001
1655.5,-49.47,123.8245
1656.05,-50.63,123.86919999999999
1656.6,-50,123.91539999999999
1657.15,-50.51,123.96175000000001
1657.7,-50.34,124.00850000000001
1658.25,-49.76,124.05475000000001
1658.8,-49.97,124.10040000000001
1659.35,-49.54,124.14535
1659.9,-49.41,124.18990000000001
1660.45,-49.6,124.23355
1661.0,-48.96,124.277
1661.55,-48.77,124.3199
1662.1,-49.17,124.3626
1662.65,-49.14,124.40440000000001
1663.2,-48.39,124.4458
1663.75,-48.92,124.48649999999999
1664.3,-48.35,124.5281
1664.85,-49.26,124.57045
1665.4,-48.79,124.61160000000001
1665.95,-48.22,124.65230000000001
1666.5,-48.82,124.69300000000001
1667.05,-49.26,124.73385
1667.6,-49.38,124.7762
1668.15,-49.21,124.81825
1668.7,-48.73,124.85950000000001
1669.25,-48.54,124.90100000000001
1669.8,-49.44,124.94279999999999
1670.35,-49.41,124.98495
1670.9,-49.18,125.0273
1671.45,-48.54,125.0683
1672.0,-47.95,125.109
1672.55,-49.03,125.1497
1673.1,-48.52,125.1906
1673.65,-48.38,125.23240000000001
1674.2,-49.1,125.2744
1674.75,-48.4,125.31675
1675.3,-48.22,125.3579
1675.85,-48.46,125.39805
1676.4,-48.58,125.43620000000001
1676.95,-47.42,125.4736
1677.5,-48.37,125.5095
1678.05,-47.75,125.5453
1678.6,-47.57,125.5816
1679.15,-47.35,125.61835
1679.7,-48.16,125.65630000000002
1680.25,-47.86,125.6945
1680.8,-48.27,125.733
1681.35,-47.93,125.7708
1681.9,-48.31,125.8082
1682.45,-47.37,125.8447
1683.0,-48.61,125.881
1683.55,-47.09,125.9173
1684.1,-47.75,125.9537
1684.65,-48.63,125.99055
1685.2,-47.53,126.027
1685.75,-47.98,126.06275
1686.3,-47,126.09819999999999
1686.85,-47.06,126.1334
1687.4,-46.92,126.1674
1687.95,-46.32,126.20094999999999
1688.5,-47.07,126.235
1689.05,-47.78,126.26925
1689.6,-47.37,126.30499999999999
1690.15,-46.47,126.34045
1690.7,-46.31,126.3751
1691.25,-47.41,126.40950000000001
1691.8,-47.79,126.4436
1692.35,-47,126.47874999999999
1692.9,-46.83,126.51450000000001
1693.45,-46.96,126.55025
1694.0,-47.71,126.586
1694.55,-47,126.6223
1695.1,-47.25,126.6587
1695.65,-48.54,126.69555
1696.2,-47.43,126.7324
1696.75,-47.29,126.76925
1697.3,-46.75,126.80669999999999
1697.85,-47.73,126.84465
1698.4,-48,126.88220000000001
1698.95,-47.09,126.9196
1699.5,-47.43,126.955
1700.05,-47.36,126.99029999999999
1700.6,-46.77,127.02659999999999
1701.15,-47.97,127.06335
1701.7,-47.92,127.10130000000001
1702.25,-47.86,127.14
1702.8,-46.76,127.1796
1703.35,-47.68,127.21884999999999
1703.9,-47.9,127.2579
1704.45,-47.29,127.29605000000001
1705.0,-47.64,127.334
1705.55,-47.46,127.37195
1706.1,-47.46,127.41
1706.65,-47.45,127.44850000000001
1707.2,-47.63,127.48700000000001
1707.75,-48.52,127.52550000000001
1708.3,-47.99,127.56400000000001
1708.85,-47.38,127.60249999999999
1709.4,-47.4,127.6406
1709.95,-47.69,127.67855
1710.5,-47.48,127.717
1711.05,-47.62,127.75559999999999
1711.6,-48.33,127.7952
1712.15,-48.07,127.83465000000001
1712.7,-47.72,127.8737
1713.25,-47.08,127.913
1713.8,-48.78,127.95259999999999
1714.35,-48.21,127.99324999999999
1714.9,-47.89,128.0345
1715.45,-48.29,128.07575
1716.0,-48.41,128.117
1716.55,-48.07,128.15825
1717.1,-47.99,128.1996
1717.65,-48.67,128.2414
1718.2,-48.51,128.2834
1718.75,-47.39,128.32575
1719.3,-49.29,128.3696
1719.85,-49.08,128.41469999999998
1720.4,-48.29,128.4598
1720.95,-48.81,128.5049
1721.5,-48.96,128.55
1722.05,-49.31,128.5952
1722.6,-49.15,128.6414
1723.15,-49.11,128.6879
1723.7,-49.31,128.7352
1724.25,-49.18,128.7825
1724.8,-49.87,128.8298
1725.35,-49.27,128.87745
1725.9,-49.11,128.9253
1726.45,-49.22,128.9727
1727.0,-49.33,129.02
1727.55,-49.18,129.0684
1728.1,-49.41,129.11679999999998
1728.65,-49.98,129.1652
1729.2,-49.36,129.2136
1729.75,-49.21,129.262
1730.3,-49.51,129.3101
1730.85,-49.11,129.35795
1731.4,-49.7,129.4062
1731.95,-49.7,129.4546
1732.5,-50.82,129.50549999999998
1733.05,-50.29,129.55679999999998
1733.6,-50.22,129.60959999999997
1734.15,-50.36,129.6627
1734.7,-50.36,129.7166
1735.25,-50.83,129.77100000000002
1735.8,-50.62,129.826
1736.35,-50.83,129.88205
1736.9,-50.91,129.9387
1737.45,-50.58,129.99625
1738.0,-51.7,130.054
1738.55,-51.54,130.1112
1739.1,-50.68,130.1683
1739.65,-50.82,130.22495
1740.2,-50.4,130.282
1740.75,-51.27,130.33975
1741.3,-51.22,130.3984
1741.85,-51.13,130.4578
1742.4,-51.93,130.5188
1742.95,-51.18,130.58040000000003
1743.5,-51.91,130.6425
1744.05,-52.03,130.70475000000002
1744.6,-51.51,130.768
1745.15,-52.12,130.832
1745.7,-51.99,130.898
1746.25,-52.3,130.96575
1746.8,-52.15,131.0356
1747.35,-52.66,131.10614999999999
1747.9,-52.61,131.17710000000002
1748.45,-51.95,131.2476
1749.0,-51.85,131.318
1749.55,-52.87,131.39005
1750.1,-52.93,131.46189999999999
1750.65,-52.23,131.53285000000002
1751.2,-51.67,131.603
1751.75,-52.19,131.67175
1752.3,-52.84,131.7426
1752.85,-53.05,131.8152
1753.4,-53.34,131.8882
1753.95,-52.15,131.96135
1754.5,-53.17,132.035
1755.05,-53.13,132.10905
1755.6,-53.23,132.1866
1756.15,-53.77,132.26415
1756.7,-52.88,132.3417
1757.25,-53.54,132.42
1757.8,-53.51,132.49919999999997
1758.35,-53.41,132.58014999999997
1758.9,-53.94,132.6621
1759.45,-53.85,132.7463
1760.0,-53.66,132.831
1760.55,-54.1,132.91735
1761.1,-54.01,133.0041
1761.65,-53.97,133.09265000000002
1762.2,-54.36,133.18280000000001
1762.75,-55.58,133.27575000000002
1763.3,-54.48,133.3708
1763.85,-55,133.46759999999998
1764.4,-55.06,133.56560000000002
1764.95,-55,133.66405
1765.5,-55.13,133.76
1766.05,-54.49,133.85555
1766.6,-54.43,133.94959999999998
1767.15,-55.27,134.04425
1767.7,-54.96,134.1405
1768.25,-53.98,134.23925
1768.8,-54.84,134.34099999999998
1769.35,-55.65,134.44449999999998
1769.9,-55.06,134.54900000000004
1770.45,-55.45,134.65395
1771.0,-55.8,134.759
1771.55,-55.61,134.8635
1772.1,-55.36,134.9675
1772.65,-55.59,135.06925
1773.2,-55.07,135.1702
1773.75,-55.52,135.26975
1774.3,-55.66,135.3687
1774.85,-54.76,135.46714999999998
1775.4,-54.55,135.56760000000003
1775.95,-55.16,135.6688
1776.5,-55.39,135.77249999999998
1777.05,-55.12,135.87644999999998
1777.6,-55.27,135.98039999999997
1778.15,-55.35,136.08390000000003
1778.7,-55,136.1862
1779.25,-54.75,136.28775
1779.8,-55.29,136.3884
1780.35,-54.88,136.48975
1780.9,-55.4,136.59150000000002
1781.45,-55.38,136.69595
1782.0,-54.9,136.801
1782.55,-55.59,136.9099
1783.1,-55.79,137.01909999999998
1783.65,-55.65,137.12965
1784.2,-56.04,137.2414
1784.75,-55.99,137.35525
1785.3,-55.7,137.4685
1785.85,-56.13,137.58124999999998
1786.4,-55.37,137.6912
1786.95,-55.36,137.80010000000001
1787.5,-55.34,137.9085
1788.05,-55.51,138.01704999999998
1788.6,-55.99,138.12759999999997
1789.15,-55.37,138.23785
1789.7,-55.76,138.34730000000002
1790.25,-55.04,138.45600000000002
1790.8,-55.67,138.5638
1791.35,-55.56,138.66985
1791.9,-55.18,138.77490000000003
1792.45,-55.22,138.87905
1793.0,-55.71,138.983
1793.55,-55.49,139.08915
1794.1,-55.64,139.19599999999997
1794.65,-55.67,139.306
1795.2,-55.73,139.41600000000003
1795.75,-55.55,139.526
1796.3,-55.61,139.63449999999997
1796.85,-55.13,139.74174999999997
1797.4,-55.37,139.85060000000001
1797.95,-56.22,139.96005
1798.5,-54.76,140.072
1799.05,-54.85,140.18385
1799.6,-55.38,140.29219999999998
1800.15,-54.78,140.39995000000002
1800.7,-55.48,140.5061
1801.25,-55.76,140.613
1801.8,-55.84,140.72079999999997
1802.35,-55.42,140.82719999999998
1802.9,-55.53,140.93280000000001
1803.45,-55.09,141.0366
1804.0,-55.08,141.14
1804.55,-54.6,141.24229999999997
1805.1,-55.32,141.34529999999998
1805.65,-55.52,141.45145000000002
1806.2,-55.85,141.55780000000001
1806.75,-55.99,141.6645
1807.3,-55.22,141.7685
1807.85,-54.69,141.87024999999997
1808.4,-55.43,141.97320000000002
1808.95,-55.9,142.0766
1809.5,-55.34,142.185
1810.05,-55.89,142.29375
1810.6,-55.65,142.40099999999998
1811.15,-55.17,142.50675000000004
1811.7,-54.92,142.6085
1812.25,-55.35,142.7105
1812.8,-55.32,142.81279999999998
1813.35,-55.47,142.91754999999998
1813.9,-55.02,143.02370000000002
1814.45,-55.51,143.13165
1815.0,-55.34,143.24
1815.55,-55.07,143.34945
1816.1,-55.86,143.45839999999998
1816.65,-55.25,143.56510000000003
1817.2,-55.16,143.6706
1817.75,-54.97,143.774
1818.3,-55.72,143.87709999999998
1818.85,-55.38,143.97995
1819.4,-55.72,144.086
1819.95,-56.07,144.19325
1820.5,-55.77,144.3005
1821.05,-54.84,144.40734999999998
1821.6,-55.07,144.5102
1822.15,-55.39,144.61275000000003
1822.7,-55.39,144.71450000000002
1823.25,-55.18,144.81475
1823.8,-55.26,144.91320000000002
1824.35,-54.18,145.00955
1824.9,-55.44,145.10470000000004
1825.45,-54.8,145.20210000000003
1826.0,-55.1,145.3
1826.55,-54.62,145.4012
1827.1,-55.47,145.5032
1827.65,-55.66,145.6088
1828.2,-55.77,145.7154
1828.75,-55.77,145.82375
1829.3,-55.66,145.9321
1829.85,-55.85,146.04044999999996
1830.4,-55.24,146.14520000000002
1830.95,-54.73,146.2486
1831.5,-54.74,146.348
1832.05,-55.19,146.44715
1832.6,-55.02,146.5478
1833.15,-54.51,146.64890000000003
1833.7,-55.2,146.7512
1834.25,-55.3,146.8545
1834.8,-55.55,146.959
1835.35,-55.51,147.06384999999997
1835.9,-55.1,147.1689
1836.45,-55.41,147.27394999999999
1837.0,-55.49,147.379
1837.55,-55.31,147.48514999999998
1838.1,-55.61,147.59099999999998
1838.65,-55.3,147.6955
1839.2,-55.2,147.79840000000002
1839.75,-54.45,147.89849999999998
1840.3,-54.95,147.99679999999998
1840.85,-54.55,148.09359999999998
1841.4,-54.57,148.18840000000003
1841.95,-54.27,148.28245
1842.5,-54.56,148.3765
1843.05,-54.41,148.4707
1843.6,-54.58,148.5664
1844.15,-54.49,148.6627
1844.7,-54.88,148.7606
1845.25,-54.92,148.85899999999998
1845.8,-54.95,148.958
1846.35,-54.89,149.05804999999998
1846.9,-54.83,149.1587
1847.45,-54.93,149.25935
1848.0,-55.1,149.36
1848.55,-54.93,149.459
1849.1,-54.73,149.55749999999998
1849.65,-55.1,149.65375
1850.2,-54.34,149.7502
1850.75,-54.93,149.84699999999998
1851.3,-55.27,149.94529999999997
1851.85,-54.9,150.04485
1852.4,-55.14,150.14640000000003
1852.95,-55.24,150.2487
1853.5,-55.02,150.351
1854.05,-54.86,150.45305
1854.6,-54.66,150.55259999999998
1855.15,-54.87,150.65200000000002
1855.7,-54.87,150.751
1856.25,-54.7,150.85125
1856.8,-54.71,150.953
1857.35,-55.25,151.0565
1857.9,-54.97,151.16100000000003
1858.45,-54.99,151.26685
1859.0,-55.04,151.373
1859.55,-55.17,151.48024999999998
1860.1,-55.51,151.58759999999998
1860.65,-55,151.69540000000003
1861.2,-55,151.80300000000003
1861.75,-54.82,151.91025000000002
1862.3,-55.05,152.0178
1862.85,-55.45,152.1256
1863.4,-55.87,152.23540000000003
1863.95,-55.81,152.34595000000002
1864.5,-55.16,152.45749999999998
1865.05,-55.37,152.5691
1865.6,-55.5,152.68019999999999
1866.15,-55.6,152.79235000000003
1866.7,-56.04,152.90730000000002
1867.25,-55.89,153.0235
1867.8,-55.85,153.1412
1868.35,-56.07,153.2582
1868.9,-55.95,153.3748
1869.45,-55.72,153.4896
1870.0,-55.72,153.604
1870.55,-56.13,153.71564999999998
1871.1,-55.59,153.82759999999996
1871.65,-55.59,153.94090000000003
1872.2,-55.67,154.05560000000003
1872.75,-55.93,154.17275
1873.3,-56.5,154.29229999999998
1873.85,-56.66,154.41384999999997
1874.4,-56.33,154.5338
1874.95,-55.63,154.65315
1875.5,-55.89,154.767
1876.05,-56.2,154.88025
1876.6,-55.4,154.99299999999997
1877.15,-55.97,155.1062
1877.7,-55.83,155.2206
1878.25,-55.76,155.33575
1878.8,-56.4,155.4518
1879.35,-55.95,155.56679999999997
1879.9,-55.54,155.68120000000002
1880.45,-55.33,155.7929
1881.0,-55.76,155.904
1881.55,-55.64,156.01565
1882.1,-56.02,156.12789999999998
1882.65,-55.83,156.24285000000003
1883.2,-55.89,156.35760000000002
1883.75,-56.52,156.472
1884.3,-55.99,156.58399999999997
1884.85,-55.24,156.69399999999996
1885.4,-55.03,156.79960000000003
1885.95,-54.78,156.90355000000002
1886.5,-54.51,157.002
1887.05,-53.68,157.0997
1887.6,-54.05,157.19539999999998
1888.15,-53.37,157.2914
1888.7,-54.27,157.3882
1889.25,-54.73,157.48525
1889.8,-54.39,157.58259999999999
1890.35,-54.2,157.6803
1890.9,-54.67,157.7782
1891.45,-54.61,157.877
1892.0,-54.68,157.976
1892.55,-55.05,158.07665
1893.1,-54.67,158.17759999999998
1893.65,-54.59,158.27990000000003
1894.2,-54.66,158.3828
1894.75,-54.81,158.48675
1895.3,-54.65,158.59159999999997
1895.85,-54.91,158.69719999999998
1896.4,-55.21,158.804
1896.95,-55.02,158.91125
1897.5,-55.28,159.0195
1898.05,-55.21,159.128
1898.6,-55.18,159.238
1899.15,-55.9,159.34770000000003
1899.7,-55.67,159.4566
1900.25,-55.24,159.565
1900.8,-54.45,159.67279999999997
1901.35,-54.07,159.77989999999997
1901.9,-54.71,159.88660000000002
1902.45,-53.92,159.9933
1903.0,-54.02,160.1
1903.55,-53.86,160.20505
1904.1,-53.93,160.30989999999997
1904.65,-53.72,160.41385
1905.2,-54.15,160.5178
1905.75,-53.85,160.62175000000002
1906.3,-54.41,160.7248
1906.85,-54.9,160.82709999999997
1907.4,-54.29,160.929
1907.95,-54.25,161.03075
1908.5,-54.23,161.1345
1909.05,-54.28,161.23885
1909.6,-54.78,161.3472
1910.15,-54.28,161.45690000000002
1910.7,-55.44,161.5702
1911.25,-55.36,161.6845
1911.8,-54.44,161.8
1912.35,-54.46,161.91584999999998
1912.9,-55.3,162.0319
1913.45,-56,162.1484
1914.0,-55.8,162.265
1914.55,-56.14,162.3816
1915.1,-56.01,162.49829999999997
1915.65,-55.46,162.61545
1916.2,-55.7,162.7328
1916.75,-55.56,162.8505
1917.3,-55.78,162.9688
1917.85,-55.34,163.08759999999998
1918.4,-56.09,163.20640000000003
1918.95,-55.86,163.32520000000002
1919.5,-55.78,163.4435
1920.05,-54.92,163.56165
1920.6,-55.32,163.6788
1921.15,-55.85,163.7958
1921.7,-55.5,163.91240000000002
1922.25,-55.38,164.02825
1922.8,-55.33,164.14319999999998
1923.35,-55.99,164.25779999999997
1923.9,-55.58,164.37220000000002
1924.45,-55.39,164.48615
1925.0,-55.01,164.6
1925.55,-55.63,164.7111
1926.1,-55.62,164.82179999999997
1926.65,-55.88,164.9307
1927.2,-54.93,165.0388
1927.75,-55.06,165.1455
1928.3,-55.08,165.25159999999997
1928.85,-54.87,165.35719999999998
1929.4,-54.7,165.46200000000002
1929.95,-54.62,165.5665
1930.5,-55.28,165.671
1931.05,-54.92,165.7754
1931.6,-54.73,165.87879999999998
1932.15,-54.11,165.98205000000002
1932.7,-54.4,166.0849
1933.25,-53.92,166.18775
1933.8,-53.67,166.29059999999998
1934.35,-54.5,166.39344999999997
1934.9,-54.74,166.4963
1935.45,-54.3,166.59915
1936.0,-54.61,166.702
1936.55,-55.39,166.8054
1937.1,-55.22,166.90879999999996
1937.65,-54.25,167.0122
1938.2,-54.48,167.1158
1938.75,-54.39,167.21975
1939.3,-54.73,167.3252
1939.85,-55,167.43189999999998
1940.4,-55.02,167.54100000000003
1940.95,-55.06,167.651
1941.5,-54.56,167.763
1942.05,-54.24,167.87535
1942.6,-55.6,167.98919999999998
1943.15,-55.23,168.10365000000002
1943.7,-55.35,168.2197
1944.25,-55.38,168.33575
1944.8,-55.5,168.4518
1945.35,-55.45,168.56679999999997
1945.9,-55.55,168.68120000000002
1946.45,-55.5,168.79605
1947.0,-55.55,168.911
1947.55,-55.69,169.02759999999998
1948.1,-55.82,169.14449999999997
1948.65,-55.48,169.26275
1949.2,-55.69,169.3808
1949.75,-55.09,169.49849999999998
1950.3,-54.76,169.6138
1950.85,-54.35,169.72709999999998
1951.4,-53.86,169.83560000000003
1951.95,-54.33,169.94230000000002
1952.5,-53.82,170.047
1953.05,-53.64,170.15165
1953.6,-54.35,170.25779999999997
1954.15,-54.09,170.36440000000002
1954.7,-54.76,170.47220000000002
1955.25,-54.54,170.58075
1955.8,-55.17,170.69019999999998
1956.35,-54.4,170.80104999999998
1956.9,-55.16,170.9127
1957.45,-55.24,171.0257
1958.0,-55.86,171.139
1958.55,-54.96,171.2556
1959.1,-55.55,171.37269999999998
1959.65,-55.16,171.49205000000003
1960.2,-55.58,171.61180000000002
1960.75,-55.65,171.73225000000002
1961.3,-55.96,171.853
1961.85,-55.7,171.974
1962.4,-55.63,172.0946
1962.95,-55.52,172.21505000000002
1963.5,-55.67,172.3355
1964.05,-55.3,172.456
1964.6,-55.73,172.57699999999997
1965.15,-55.32,172.69815000000003
1965.7,-55.68,172.8197
1966.25,-55.23,172.94074999999998
1966.8,-55.34,173.06119999999999
1967.35,-55.74,173.18024999999997
1967.9,-55,173.29850000000002
1968.45,-55.4,173.4154
1969.0,-55.5,173.532
1969.55,-55.53,173.6497
1970.1,-56.11,173.76749999999998
1970.65,-56.32,173.88575000000003
1971.2,-56.45,174.0046
1971.75,-55.91,174.1245
1972.3,-56.02,174.245
1972.85,-56.12,174.36599999999999
1973.4,-56.3,174.48820000000003
1973.95,-55.75,174.61085000000003
1974.5,-55.72,174.733
1975.05,-55.56,174.85514999999998
1975.6,-54.88,174.97779999999997
1976.15,-54.84,175.10045000000002
1976.7,-53.82,175.22310000000002
1977.25,-54.13,175.3455
1977.8,-54.86,175.46759999999998
1978.35,-54.47,175.58899999999997
1978.9,-54.64,175.71
1979.45,-55.42,175.83100000000002
1980.0,-54.12,175.952
1980.55,-53.69,176.07465
1981.1,-53.65,176.1975
1981.65,-53.88,176.32125000000002
1982.2,-53.98,176.44600000000003
1982.75,-54.12,176.5725
1983.3,-54.34,176.6993
1983.85,-54.68,176.82634999999996
1984.4,-53.88,176.95420000000001
1984.95,-54.66,177.08235
1985.5,-54.69,177.212
1986.05,-54.7,177.34195
1986.6,-55.02,177.47339999999997
